Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Northern Ireland women's national football team is owned by Norwegian Football Federation.	contradiction
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Norway women's national football team is owned by Irish Football Association.	contradiction
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Northern Ireland women's national football team is owned by Irish Football Association and Norwegian Football Federation.	contradiction
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Norway women's national football team is owned by Irish Football Association and Norwegian Football Federation.	contradiction
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association.	contradiction
Northern Ireland women's national football team and Norway women's national football team are owned by Irish Football Association and Norwegian Football Federation.	Northern Ireland women's national football team and Norway women's national football team are owned by Norwegian Football Federation.	contradiction
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Tahmina Kohistani was born in Kapisa.	entailment
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Ashraf Ghani Ahmadzai was born in Logar.	entailment
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Tahmina Kohistani was born in Logar.	contradiction
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Ashraf Ghani Ahmadzai was born in Kapisa.	contradiction
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Tahmina Kohistani was born in Kapisa and Logar.	contradiction
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Ashraf Ghani Ahmadzai was born in Kapisa and Logar.	contradiction
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa.	contradiction
Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Kapisa and Logar.	Tahmina Kohistani and Ashraf Ghani Ahmadzai were born in Logar.	contradiction
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Arminius was born in Weser.	entailment
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Fulgencio Argüelles was born in Aller.	entailment
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Arminius was born in Aller.	contradiction
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Fulgencio Argüelles was born in Weser.	contradiction
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Arminius was born in Weser and Aller.	contradiction
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Fulgencio Argüelles was born in Weser and Aller.	contradiction
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Arminius and Fulgencio Argüelles were born in Weser.	contradiction
Arminius and Fulgencio Argüelles were born in Weser and Aller.	Arminius and Fulgencio Argüelles were born in Aller.	contradiction
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Ecuador's category of associated people is Category:Ecuadorian people.	entailment
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Nepal's category of associated people is Category:Nepalese people.	entailment
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Ecuador's category of associated people is Category:Nepalese people.	contradiction
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Nepal's category of associated people is Category:Ecuadorian people.	contradiction
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Ecuador's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	contradiction
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	contradiction
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Ecuador and Nepal's category of associated people is Category:Ecuadorian people.	contradiction
Ecuador and Nepal's categories of associated people are Category:Ecuadorian people and Category:Nepalese people.	Ecuador and Nepal's category of associated people is Category:Nepalese people.	contradiction
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	F.C. Nantes is located in Nantes.	entailment
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	A.C. Ajaccio is located in Ajaccio.	entailment
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	F.C. Nantes is located in Ajaccio.	contradiction
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	A.C. Ajaccio is located in Nantes.	contradiction
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	F.C. Nantes is located in Nantes and Ajaccio.	contradiction
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	A.C. Ajaccio is located in Nantes and Ajaccio.	contradiction
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	F.C. Nantes and A.C. Ajaccio are located in Nantes.	contradiction
F.C. Nantes and A.C. Ajaccio are located in Nantes and Ajaccio.	F.C. Nantes and A.C. Ajaccio are located in Ajaccio.	contradiction
flag of Angola and flag of India belong to Angola and India.	flag of Angola belongs to Angola.	entailment
flag of Angola and flag of India belong to Angola and India.	flag of India belongs to India.	entailment
flag of Angola and flag of India belong to Angola and India.	flag of Angola belongs to India.	contradiction
flag of Angola and flag of India belong to Angola and India.	flag of India belongs to Angola.	contradiction
flag of Angola and flag of India belong to Angola and India.	flag of Angola belongs to Angola and India.	contradiction
flag of Angola and flag of India belong to Angola and India.	flag of India belongs to Angola and India.	contradiction
flag of Angola and flag of India belong to Angola and India.	flag of Angola and flag of India belong to Angola.	contradiction
flag of Angola and flag of India belong to Angola and India.	flag of Angola and flag of India belong to India.	contradiction
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of Ukraine is located in Kiev.	entailment
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of India is located in New Delhi.	entailment
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of Ukraine is located in New Delhi.	contradiction
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of India is located in Kiev.	contradiction
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of Ukraine is located in Kiev and New Delhi.	contradiction
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of India is located in Kiev and New Delhi.	contradiction
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of Ukraine and Communist Party of India are located in Kiev.	contradiction
Communist Party of Ukraine and Communist Party of India are located in Kiev and New Delhi.	Communist Party of Ukraine and Communist Party of India are located in New Delhi.	contradiction
Coat of arms of Lebanon and Coat of arms of Egypt belong to Lebanon and Egypt.	Coat of arms of Lebanon belongs to Lebanon.	entailment
Coat of arms of Lebanon and Coat of arms of Egypt belong to Lebanon and Egypt.	Coat of arms of Egypt belongs to Egypt.	entailment
Coat of arms of Lebanon and Coat of arms of Egypt belong to Lebanon and Egypt.	Coat of arms of Lebanon belongs to Egypt.	contradiction
